age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y,pdays_recod
31.0,management,married,tertiary,0.0,462.0,1.0,0.0,cellular,9.0,feb,155.0,3.0,0.0,0.0,0.0
32.0,management,married,tertiary,0.0,2349.0,0.0,0.0,cellular,14.0,aug,134.0,5.0,0.0,0.0,0.0
39.0,blue-collar,divorced,primary,0.0,410.0,0.0,1.0,cellular,11.0,jul,221.0,2.0,0.0,0.0,0.0
58.0,retired,married,primary,0.0,3401.0,1.0,0.0,cellular,3.0,feb,84.0,3.0,2.0,0.0,135.0
55.0,blue-collar,married,secondary,0.0,989.0,1.0,1.0,cellular,23.0,may,246.0,4.0,0.0,0.0,0.0
34.0,management,married,tertiary,0.0,415.0,0.0,1.0,cellular,23.0,jul,361.0,2.0,0.0,0.0,0.0
28.0,unemployed,single,secondary,0.0,16.0,0.0,0.0,cellular,12.0,aug,119.0,4.0,0.0,0.0,0.0
42.0,technician,divorced,tertiary,0.0,7190.0,1.0,0.0,cellular,29.0,jul,375.0,2.0,0.0,0.0,0.0
29.0,blue-collar,single,secondary,0.0,482.0,0.0,1.0,cellular,10.0,jul,1097.0,3.0,0.0,1.0,0.0
39.0,technician,single,tertiary,0.0,5803.0,0.0,0.0,cellular,2.0,feb,83.0,3.0,0.0,0.0,0.0
53.0,entrepreneur,married,tertiary,0.0,624.0,0.0,0.0,cellular,21.0,jul,180.0,4.0,0.0,0.0,0.0
58.0,technician,married,tertiary,0.0,883.0,0.0,0.0,cellular,18.0,aug,543.0,1.0,2.0,0.0,322.0
40.0,self-employed,married,secondary,0.0,1516.0,1.0,1.0,cellular,23.0,may,373.0,1.0,0.0,0.0,0.0
29.0,student,single,secondary,0.0,872.0,1.0,0.0,cellular,7.0,may,230.0,1.0,0.0,0.0,0.0
33.0,technician,married,tertiary,0.0,-988.0,1.0,1.0,cellular,15.0,jul,83.0,3.0,0.0,0.0,0.0
38.0,admin,single,secondary,0.0,902.0,1.0,0.0,telephone,31.0,jul,58.0,13.0,0.0,0.0,0.0
56.0,services,divorced,secondary,0.0,1007.0,0.0,0.0,cellular,29.0,jul,88.0,6.0,0.0,0.0,0.0
40.0,services,married,secondary,0.0,0.0,1.0,0.0,cellular,2.0,jun,297.0,1.0,3.0,0.0,372.0
24.0,blue-collar,single,secondary,0.0,462.0,1.0,1.0,cellular,18.0,may,487.0,1.0,0.0,1.0,0.0
46.0,management,married,secondary,0.0,12186.0,0.0,0.0,cellular,20.0,jun,29.0,3.0,0.0,0.0,0.0
35.0,self-employed,married,secondary,0.0,524.0,1.0,0.0,cellular,21.0,nov,484.0,2.0,0.0,0.0,0.0
35.0,blue-collar,single,tertiary,0.0,0.0,1.0,0.0,cellular,21.0,jul,262.0,4.0,0.0,0.0,0.0
34.0,technician,married,secondary,0.0,4.0,1.0,0.0,cellular,15.0,may,644.0,1.0,0.0,0.0,0.0
38.0,technician,single,tertiary,0.0,0.0,0.0,0.0,cellular,28.0,aug,247.0,2.0,0.0,0.0,0.0
50.0,blue-collar,married,primary,0.0,5776.0,0.0,0.0,cellular,18.0,nov,49.0,3.0,0.0,0.0,0.0
51.0,blue-collar,divorced,primary,0.0,37.0,1.0,0.0,cellular,13.0,may,341.0,1.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,1148.0,1.0,0.0,cellular,20.0,apr,121.0,1.0,0.0,0.0,0.0
37.0,blue-collar,married,secondary,0.0,3561.0,1.0,0.0,cellular,2.0,jun,98.0,1.0,0.0,0.0,0.0
40.0,student,married,secondary,0.0,260.0,0.0,0.0,cellular,20.0,jun,197.0,6.0,0.0,0.0,0.0
28.0,technician,single,tertiary,0.0,2269.0,1.0,0.0,cellular,9.0,may,183.0,1.0,0.0,0.0,0.0
47.0,management,married,secondary,0.0,1060.0,1.0,0.0,cellular,6.0,jun,83.0,3.0,0.0,0.0,0.0
27.0,self-employed,married,secondary,0.0,-220.0,1.0,0.0,cellular,26.0,may,138.0,2.0,0.0,0.0,0.0
41.0,management,married,tertiary,0.0,49.0,1.0,0.0,cellular,17.0,jul,312.0,5.0,0.0,0.0,0.0
34.0,admin,married,tertiary,0.0,69.0,1.0,0.0,cellular,4.0,aug,120.0,3.0,6.0,1.0,399.0
50.0,blue-collar,married,tertiary,0.0,4108.0,1.0,0.0,cellular,7.0,aug,526.0,2.0,0.0,1.0,0.0
39.0,blue-collar,married,secondary,0.0,480.0,1.0,0.0,cellular,28.0,may,211.0,2.0,0.0,0.0,0.0
53.0,services,married,secondary,0.0,4994.0,0.0,0.0,cellular,18.0,aug,62.0,6.0,0.0,0.0,0.0
53.0,technician,divorced,secondary,0.0,0.0,1.0,1.0,cellular,15.0,jul,135.0,5.0,0.0,0.0,0.0
47.0,management,married,tertiary,0.0,3681.0,0.0,0.0,cellular,14.0,aug,101.0,2.0,0.0,0.0,0.0
49.0,entrepreneur,divorced,primary,1.0,-701.0,1.0,0.0,cellular,30.0,jul,183.0,2.0,0.0,1.0,0.0
39.0,blue-collar,divorced,primary,0.0,-311.0,1.0,0.0,cellular,23.0,may,1030.0,1.0,0.0,1.0,0.0
39.0,entrepreneur,married,secondary,0.0,593.0,1.0,1.0,cellular,24.0,jul,1484.0,2.0,0.0,1.0,0.0
32.0,blue-collar,married,secondary,0.0,759.0,1.0,0.0,cellular,9.0,apr,317.0,5.0,0.0,1.0,0.0
70.0,retired,divorced,primary,0.0,4531.0,0.0,0.0,cellular,18.0,may,445.0,1.0,0.0,0.0,0.0
65.0,retired,divorced,primary,0.0,1840.0,0.0,0.0,cellular,1.0,jun,383.0,2.0,5.0,0.0,212.0
35.0,blue-collar,married,secondary,0.0,1287.0,1.0,0.0,cellular,14.0,jul,330.0,2.0,0.0,0.0,0.0
56.0,management,married,primary,0.0,353.0,0.0,0.0,cellular,25.0,jul,171.0,2.0,0.0,0.0,0.0
56.0,technician,married,secondary,0.0,205.0,0.0,1.0,cellular,23.0,jul,442.0,2.0,0.0,0.0,0.0
38.0,unemployed,married,primary,0.0,1147.0,1.0,1.0,cellular,8.0,may,249.0,5.0,0.0,0.0,0.0
35.0,management,married,tertiary,0.0,4286.0,1.0,0.0,cellular,9.0,may,357.0,1.0,0.0,0.0,0.0
39.0,admin,married,tertiary,0.0,605.0,0.0,0.0,cellular,18.0,nov,147.0,2.0,0.0,0.0,0.0
49.0,blue-collar,married,secondary,0.0,462.0,1.0,1.0,cellular,6.0,may,199.0,2.0,1.0,0.0,233.0
55.0,management,married,secondary,0.0,559.0,0.0,0.0,cellular,28.0,jan,271.0,2.0,0.0,0.0,0.0
43.0,blue-collar,single,primary,0.0,2.0,1.0,0.0,cellular,30.0,jul,783.0,3.0,0.0,0.0,0.0
43.0,management,married,tertiary,0.0,711880.0,0.0,1.0,cellular,20.0,aug,472.0,2.0,0.0,0.0,0.0
25.0,admin,single,tertiary,0.0,760.0,1.0,0.0,cellular,27.0,may,223.0,3.0,2.0,1.0,311.0
46.0,blue-collar,married,secondary,0.0,182.0,0.0,0.0,cellular,4.0,feb,56.0,1.0,0.0,0.0,0.0
50.0,admin,married,primary,0.0,276.0,0.0,1.0,cellular,17.0,jun,641.0,6.0,0.0,0.0,0.0
35.0,management,married,secondary,0.0,2971.0,0.0,0.0,cellular,4.0,may,429.0,4.0,2.0,1.0,236.0
45.0,admin,married,tertiary,0.0,1783.0,0.0,0.0,cellular,20.0,jun,11.0,11.0,0.0,0.0,0.0
37.0,management,married,secondary,0.0,-67.0,0.0,0.0,cellular,2.0,feb,157.0,1.0,0.0,0.0,0.0
60.0,self-employed,single,secondary,0.0,179.0,0.0,1.0,cellular,29.0,jul,79.0,4.0,0.0,0.0,0.0
38.0,management,married,tertiary,0.0,1199.0,0.0,0.0,cellular,4.0,aug,178.0,1.0,1.0,1.0,399.0
47.0,blue-collar,married,primary,0.0,462.0,1.0,1.0,cellular,9.0,jun,168.0,1.0,0.0,0.0,0.0
33.0,technician,married,secondary,0.0,462.0,0.0,0.0,cellular,9.0,nov,425.0,1.0,1.0,0.0,-62.0
51.0,unemployed,married,secondary,0.0,1760.0,0.0,1.0,cellular,19.0,nov,162.0,1.0,0.0,0.0,0.0
35.0,entrepreneur,single,tertiary,0.0,145.0,1.0,0.0,cellular,18.0,may,183.0,2.0,0.0,1.0,0.0
48.0,admin,single,secondary,0.0,462.0,1.0,0.0,cellular,28.0,may,357.0,1.0,0.0,0.0,0.0
37.0,management,married,secondary,0.0,121.0,0.0,0.0,cellular,22.0,jul,22.0,6.0,0.0,0.0,0.0
34.0,admin,married,secondary,0.0,244.0,1.0,0.0,cellular,31.0,jul,56.0,4.0,0.0,0.0,0.0
32.0,services,married,primary,0.0,228.0,1.0,0.0,cellular,21.0,may,1017.0,6.0,0.0,1.0,0.0
30.0,management,single,tertiary,0.0,424.0,0.0,0.0,cellular,16.0,apr,298.0,4.0,0.0,1.0,0.0
47.0,management,divorced,tertiary,0.0,447.0,0.0,1.0,cellular,7.0,may,126.0,1.0,0.0,0.0,0.0
33.0,blue-collar,married,tertiary,0.0,-195.0,0.0,0.0,cellular,20.0,sep,9.0,1.0,0.0,0.0,0.0
33.0,management,single,tertiary,0.0,1410.0,1.0,0.0,cellular,5.0,feb,8.0,1.0,5.0,0.0,146.0
63.0,retired,married,primary,0.0,1084.0,0.0,0.0,cellular,14.0,oct,201.0,1.0,1.0,0.0,217.0
51.0,self-employed,divorced,primary,0.0,10924.0,0.0,0.0,cellular,6.0,may,106.0,2.0,0.0,0.0,0.0
56.0,management,married,tertiary,0.0,478.0,0.0,0.0,cellular,5.0,feb,97.0,1.0,0.0,0.0,0.0
60.0,management,single,tertiary,0.0,0.0,0.0,1.0,cellular,23.0,jul,151.0,1.0,0.0,0.0,0.0
37.0,management,single,secondary,0.0,504.0,1.0,0.0,cellular,16.0,apr,555.0,1.0,0.0,0.0,0.0
36.0,blue-collar,single,secondary,0.0,219.0,1.0,1.0,cellular,11.0,may,270.0,2.0,1.0,0.0,53.0
57.0,management,married,tertiary,0.0,1602.0,0.0,0.0,cellular,29.0,jul,339.0,3.0,0.0,0.0,0.0
55.0,management,married,primary,0.0,2587.0,0.0,0.0,cellular,4.0,sep,328.0,2.0,0.0,1.0,306.0
44.0,admin,married,secondary,0.0,0.0,1.0,1.0,cellular,16.0,may,159.0,1.0,0.0,0.0,0.0
47.0,self-employed,married,tertiary,0.0,2303.0,1.0,0.0,cellular,6.0,may,323.0,2.0,1.0,0.0,36.0
39.0,blue-collar,married,secondary,0.0,1660.0,1.0,0.0,cellular,20.0,apr,342.0,1.0,0.0,0.0,0.0
35.0,management,married,tertiary,1.0,32.0,1.0,0.0,cellular,21.0,nov,180.0,1.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,278.0,0.0,1.0,cellular,28.0,jul,60.0,3.0,0.0,0.0,0.0
50.0,management,married,tertiary,0.0,4.0,0.0,0.0,cellular,17.0,nov,223.0,1.0,2.0,0.0,304.0
30.0,services,single,secondary,0.0,209.0,1.0,0.0,cellular,6.0,may,30.0,2.0,0.0,0.0,0.0
46.0,services,married,secondary,0.0,271.0,1.0,0.0,cellular,16.0,may,134.0,4.0,0.0,0.0,0.0
27.0,management,single,primary,0.0,3196.0,0.0,0.0,cellular,9.0,feb,10.0,2.0,0.0,0.0,0.0
48.0,admin,divorced,secondary,0.0,4099.0,0.0,0.0,cellular,2.0,apr,397.0,2.0,0.0,1.0,0.0
26.0,student,single,secondary,0.0,2572.0,1.0,0.0,cellular,5.0,may,620.0,1.0,0.0,0.0,0.0
36.0,management,single,tertiary,0.0,339.0,0.0,0.0,cellular,21.0,nov,6.0,6.0,0.0,0.0,0.0
42.0,blue-collar,married,primary,0.0,0.0,1.0,1.0,cellular,7.0,may,209.0,2.0,0.0,0.0,0.0
49.0,blue-collar,married,secondary,0.0,2039.0,1.0,0.0,cellular,18.0,nov,283.0,2.0,0.0,0.0,0.0
45.0,management,married,tertiary,0.0,5450.0,0.0,0.0,cellular,8.0,aug,188.0,2.0,0.0,0.0,0.0
23.0,student,single,secondary,0.0,780.0,0.0,0.0,cellular,16.0,sep,267.0,1.0,0.0,0.0,0.0
38.0,technician,single,secondary,0.0,0.0,1.0,0.0,cellular,7.0,apr,196.0,2.0,0.0,0.0,0.0
32.0,management,single,tertiary,0.0,8436.0,1.0,0.0,cellular,17.0,apr,245.0,1.0,2.0,0.0,251.0
60.0,technician,single,primary,0.0,11262.0,0.0,0.0,cellular,26.0,aug,323.0,1.0,0.0,1.0,0.0
30.0,management,married,secondary,0.0,946.0,1.0,0.0,cellular,19.0,nov,1065.0,1.0,1.0,0.0,217.0
58.0,housemaid,married,tertiary,0.0,497.0,0.0,0.0,cellular,11.0,may,138.0,5.0,0.0,0.0,0.0
60.0,retired,married,primary,0.0,55.0,0.0,0.0,cellular,4.0,jun,207.0,1.0,0.0,0.0,0.0
38.0,services,married,secondary,0.0,-140.0,0.0,0.0,cellular,25.0,jun,456.0,3.0,0.0,0.0,0.0
42.0,admin,married,secondary,0.0,-396.0,1.0,0.0,cellular,11.0,may,80.0,1.0,4.0,0.0,92.0
30.0,services,single,secondary,0.0,0.0,1.0,0.0,cellular,18.0,may,131.0,6.0,0.0,0.0,37.0
40.0,management,married,primary,0.0,733.0,1.0,0.0,cellular,6.0,jun,94.0,7.0,0.0,0.0,0.0
37.0,management,married,tertiary,0.0,393.0,1.0,0.0,cellular,14.0,may,567.0,3.0,4.0,1.0,125.0
53.0,technician,divorced,primary,0.0,7290.0,1.0,0.0,cellular,30.0,may,153.0,1.0,0.0,0.0,0.0
27.0,services,single,secondary,0.0,468.0,1.0,0.0,cellular,13.0,may,109.0,1.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,0.0,1.0,0.0,cellular,30.0,apr,53.0,1.0,1.0,0.0,75.0
39.0,blue-collar,married,primary,0.0,3705.0,1.0,0.0,cellular,16.0,jun,77.0,1.0,0.0,0.0,0.0
37.0,services,married,secondary,0.0,1328.0,1.0,0.0,telephone,13.0,may,121.0,2.0,4.0,0.0,59.0
41.0,management,married,primary,0.0,8.0,1.0,0.0,cellular,15.0,jul,155.0,2.0,0.0,0.0,0.0
45.0,blue-collar,married,primary,0.0,61.0,0.0,0.0,cellular,17.0,apr,108.0,1.0,0.0,0.0,0.0
48.0,technician,married,secondary,0.0,302.0,1.0,0.0,cellular,26.0,may,208.0,3.0,0.0,0.0,0.0
35.0,services,married,secondary,0.0,462.0,1.0,0.0,cellular,6.0,may,597.0,3.0,0.0,0.0,0.0
33.0,management,single,tertiary,0.0,1240.0,1.0,0.0,cellular,4.0,feb,505.0,2.0,1.0,0.0,140.0
28.0,management,married,primary,0.0,0.0,1.0,1.0,cellular,3.0,jun,380.0,4.0,0.0,0.0,0.0
64.0,retired,married,tertiary,0.0,2923.0,0.0,0.0,cellular,12.0,mar,120.0,1.0,0.0,0.0,0.0
35.0,technician,married,secondary,0.0,0.0,0.0,0.0,cellular,27.0,aug,106.0,4.0,0.0,0.0,0.0
33.0,blue-collar,married,secondary,0.0,43.0,1.0,0.0,cellular,14.0,may,332.0,2.0,2.0,0.0,42.0
41.0,technician,married,secondary,0.0,288.0,1.0,0.0,cellular,15.0,may,221.0,4.0,0.0,0.0,0.0
34.0,admin,married,secondary,0.0,613.0,1.0,0.0,cellular,4.0,jun,80.0,1.0,0.0,0.0,0.0
37.0,technician,single,tertiary,0.0,6101.0,0.0,0.0,cellular,4.0,may,60.0,5.0,1.0,0.0,313.0
39.0,blue-collar,married,primary,0.0,711880.0,1.0,0.0,cellular,14.0,apr,493.0,3.0,0.0,0.0,0.0
35.0,technician,divorced,tertiary,0.0,462.0,1.0,0.0,cellular,19.0,nov,98.0,2.0,0.0,0.0,0.0
28.0,blue-collar,single,secondary,0.0,517.0,0.0,1.0,cellular,8.0,jul,681.0,1.0,0.0,1.0,0.0
27.0,blue-collar,single,secondary,0.0,711880.0,0.0,0.0,cellular,22.0,may,203.0,1.0,0.0,0.0,0.0
50.0,blue-collar,married,secondary,0.0,462.0,0.0,0.0,cellular,16.0,jun,287.0,1.0,0.0,0.0,0.0
45.0,self-employed,married,secondary,0.0,3098.0,1.0,0.0,cellular,7.0,aug,159.0,2.0,0.0,0.0,0.0
41.0,technician,married,tertiary,0.0,744.0,1.0,0.0,cellular,14.0,may,125.0,1.0,0.0,0.0,0.0
39.0,technician,married,secondary,0.0,130.0,0.0,0.0,cellular,8.0,jul,202.0,2.0,0.0,0.0,0.0
44.0,management,married,secondary,0.0,438.0,1.0,0.0,telephone,8.0,may,37.0,3.0,1.0,0.0,97.0
54.0,admin,married,secondary,0.0,0.0,0.0,0.0,cellular,28.0,jan,161.0,1.0,2.0,1.0,302.0
49.0,management,married,tertiary,0.0,322.0,0.0,0.0,cellular,6.0,aug,72.0,4.0,0.0,0.0,0.0
34.0,blue-collar,single,secondary,0.0,186.0,0.0,0.0,cellular,2.0,feb,342.0,1.0,0.0,0.0,0.0
75.0,retired,divorced,tertiary,0.0,3810.0,1.0,0.0,cellular,16.0,nov,262.0,1.0,1.0,1.0,217.0
42.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,13.0,aug,325.0,2.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,4380.0,0.0,0.0,telephone,19.0,aug,223.0,7.0,0.0,0.0,0.0
39.0,management,divorced,tertiary,0.0,755.0,0.0,0.0,cellular,31.0,jul,1212.0,4.0,0.0,1.0,0.0
31.0,services,single,secondary,0.0,2070.0,0.0,0.0,cellular,29.0,aug,319.0,2.0,0.0,0.0,0.0
45.0,blue-collar,single,primary,0.0,999.0,0.0,0.0,cellular,29.0,jan,182.0,2.0,0.0,0.0,0.0
39.0,self-employed,married,secondary,0.0,167.0,1.0,1.0,cellular,17.0,jul,330.0,1.0,0.0,0.0,0.0
46.0,technician,married,secondary,0.0,1322.0,1.0,1.0,cellular,19.0,nov,514.0,1.0,0.0,0.0,0.0
42.0,admin,divorced,secondary,0.0,1076.0,1.0,0.0,cellular,14.0,may,213.0,1.0,0.0,0.0,0.0
37.0,management,married,tertiary,0.0,502.0,1.0,0.0,cellular,7.0,may,551.0,1.0,1.0,0.0,49.0
26.0,technician,single,tertiary,0.0,1216.0,1.0,0.0,cellular,16.0,apr,472.0,2.0,0.0,0.0,0.0
37.0,management,single,tertiary,0.0,876.0,1.0,0.0,cellular,15.0,apr,140.0,4.0,2.0,0.0,73.0
29.0,blue-collar,single,primary,0.0,950.0,1.0,0.0,cellular,4.0,jun,135.0,3.0,0.0,0.0,0.0
36.0,blue-collar,married,primary,0.0,973.0,1.0,1.0,cellular,23.0,may,293.0,1.0,0.0,0.0,0.0
26.0,technician,married,tertiary,0.0,3825.0,1.0,0.0,cellular,13.0,may,107.0,1.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,2366.0,1.0,0.0,cellular,20.0,may,127.0,2.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,542.0,1.0,0.0,cellular,20.0,nov,1816.0,1.0,0.0,0.0,0.0
53.0,management,married,primary,0.0,995.0,0.0,0.0,cellular,4.0,feb,200.0,3.0,0.0,0.0,0.0
29.0,management,married,tertiary,0.0,20.0,1.0,0.0,cellular,12.0,may,418.0,1.0,0.0,0.0,0.0
34.0,technician,single,primary,0.0,228.0,1.0,0.0,cellular,22.0,may,387.0,4.0,0.0,0.0,0.0
43.0,blue-collar,married,secondary,0.0,130.0,0.0,0.0,cellular,5.0,may,156.0,1.0,3.0,0.0,63.0
56.0,management,married,tertiary,0.0,217.0,0.0,1.0,cellular,21.0,jul,121.0,2.0,0.0,0.0,0.0
55.0,entrepreneur,divorced,tertiary,0.0,0.0,0.0,0.0,cellular,6.0,jun,108.0,2.0,0.0,0.0,0.0
31.0,self-employed,married,tertiary,0.0,259.0,1.0,0.0,cellular,7.0,may,47.0,1.0,0.0,0.0,0.0
27.0,admin,single,secondary,0.0,619.0,1.0,0.0,cellular,20.0,apr,16.0,5.0,4.0,0.0,78.0
36.0,management,married,secondary,0.0,644.0,1.0,0.0,cellular,18.0,nov,54.0,2.0,0.0,0.0,0.0
44.0,management,married,tertiary,0.0,22.0,1.0,0.0,cellular,6.0,aug,265.0,2.0,0.0,0.0,0.0
37.0,admin,divorced,tertiary,0.0,4303.0,1.0,0.0,cellular,23.0,may,168.0,1.0,0.0,0.0,0.0
30.0,admin,single,secondary,0.0,239.0,1.0,0.0,cellular,7.0,may,115.0,3.0,0.0,0.0,0.0
42.0,technician,single,secondary,0.0,275.0,0.0,0.0,cellular,26.0,aug,31.0,8.0,0.0,0.0,0.0
30.0,management,married,tertiary,0.0,1221.0,1.0,0.0,telephone,25.0,jul,279.0,4.0,0.0,1.0,0.0
24.0,blue-collar,married,secondary,0.0,1222.0,1.0,0.0,cellular,20.0,apr,369.0,1.0,0.0,0.0,0.0
31.0,technician,married,secondary,0.0,2363.0,1.0,0.0,cellular,13.0,may,247.0,1.0,0.0,0.0,0.0
66.0,retired,married,tertiary,0.0,2262.0,0.0,0.0,cellular,22.0,apr,155.0,1.0,0.0,0.0,0.0
47.0,admin,married,secondary,0.0,2.0,0.0,0.0,cellular,10.0,jul,89.0,1.0,0.0,0.0,0.0
39.0,entrepreneur,married,tertiary,0.0,2.0,1.0,0.0,cellular,17.0,nov,180.0,1.0,0.0,0.0,0.0
35.0,technician,married,secondary,0.0,4508.0,1.0,0.0,cellular,18.0,nov,854.0,1.0,0.0,1.0,0.0
35.0,admin,divorced,secondary,0.0,-402.0,1.0,0.0,cellular,17.0,apr,46.0,1.0,0.0,0.0,0.0
27.0,technician,married,secondary,0.0,1577.0,1.0,1.0,cellular,28.0,may,266.0,2.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,34.0,1.0,0.0,cellular,5.0,may,321.0,2.0,0.0,0.0,0.0
44.0,management,married,tertiary,0.0,795.0,0.0,0.0,cellular,28.0,aug,99.0,2.0,0.0,0.0,0.0
42.0,blue-collar,married,secondary,0.0,117.0,1.0,0.0,cellular,9.0,may,147.0,1.0,0.0,0.0,0.0
34.0,self-employed,single,tertiary,0.0,5462.0,0.0,0.0,cellular,30.0,apr,430.0,1.0,0.0,1.0,0.0
39.0,management,married,secondary,0.0,462.0,0.0,1.0,cellular,7.0,jul,183.0,1.0,0.0,0.0,0.0
40.0,technician,single,secondary,0.0,711880.0,0.0,0.0,cellular,16.0,jul,156.0,2.0,0.0,0.0,0.0
43.0,management,divorced,tertiary,0.0,36.0,0.0,0.0,cellular,26.0,may,118.0,1.0,2.0,0.0,298.0
55.0,unemployed,married,tertiary,0.0,383.0,0.0,0.0,cellular,6.0,may,343.0,3.0,0.0,0.0,0.0
50.0,blue-collar,married,secondary,0.0,283.0,1.0,0.0,cellular,7.0,aug,226.0,3.0,0.0,0.0,0.0
45.0,management,divorced,tertiary,0.0,0.0,0.0,0.0,cellular,1.0,jun,5.0,1.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,889.0,1.0,0.0,cellular,10.0,sep,185.0,1.0,5.0,1.0,301.0
39.0,housemaid,married,secondary,0.0,0.0,0.0,0.0,cellular,3.0,feb,722.0,1.0,4.0,0.0,301.0
34.0,self-employed,married,secondary,0.0,-370.0,1.0,0.0,cellular,21.0,may,748.0,1.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,-606.0,1.0,0.0,cellular,26.0,may,142.0,1.0,0.0,0.0,0.0
39.0,management,single,secondary,0.0,10378.0,1.0,0.0,cellular,17.0,nov,523.0,3.0,0.0,0.0,0.0
36.0,blue-collar,single,primary,0.0,1313.0,1.0,0.0,cellular,20.0,jun,8.0,10.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,462.0,1.0,0.0,cellular,17.0,nov,153.0,1.0,0.0,0.0,0.0
55.0,self-employed,married,secondary,0.0,-196.0,1.0,0.0,cellular,20.0,may,210.0,2.0,0.0,0.0,0.0
38.0,entrepreneur,married,secondary,1.0,15.0,1.0,0.0,cellular,10.0,jul,121.0,1.0,0.0,0.0,0.0
41.0,management,married,tertiary,0.0,666.0,1.0,0.0,cellular,21.0,may,253.0,3.0,0.0,0.0,0.0
57.0,blue-collar,married,primary,0.0,452.0,1.0,0.0,cellular,13.0,may,139.0,4.0,0.0,0.0,0.0
48.0,blue-collar,married,secondary,0.0,149.0,1.0,0.0,cellular,9.0,may,71.0,1.0,0.0,0.0,0.0
77.0,retired,married,tertiary,0.0,462.0,1.0,0.0,telephone,4.0,may,421.0,1.0,2.0,1.0,308.0
35.0,services,married,secondary,0.0,1453.0,1.0,0.0,cellular,28.0,may,199.0,1.0,0.0,0.0,0.0
54.0,blue-collar,married,secondary,0.0,1480.0,1.0,0.0,cellular,14.0,may,108.0,2.0,0.0,0.0,0.0
37.0,management,single,tertiary,0.0,715.0,1.0,0.0,cellular,20.0,may,247.0,2.0,0.0,0.0,0.0
56.0,management,single,secondary,0.0,462.0,1.0,0.0,telephone,9.0,jul,236.0,4.0,0.0,0.0,0.0
40.0,technician,married,secondary,0.0,711880.0,1.0,0.0,cellular,4.0,feb,97.0,4.0,5.0,0.0,204.0
40.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,14.0,jul,109.0,8.0,0.0,0.0,0.0
54.0,management,married,tertiary,0.0,55.0,1.0,0.0,cellular,2.0,jun,112.0,2.0,0.0,0.0,0.0
55.0,housemaid,married,primary,0.0,136.0,1.0,0.0,cellular,19.0,jun,183.0,10.0,0.0,0.0,0.0
39.0,services,divorced,secondary,1.0,-404.0,1.0,0.0,cellular,22.0,jul,502.0,3.0,0.0,0.0,0.0
52.0,blue-collar,married,primary,0.0,779.0,1.0,0.0,cellular,16.0,may,30.0,3.0,0.0,0.0,0.0
55.0,blue-collar,single,tertiary,0.0,1187.0,1.0,0.0,cellular,2.0,jun,193.0,2.0,0.0,0.0,0.0
33.0,management,married,tertiary,0.0,641.0,1.0,0.0,cellular,13.0,aug,347.0,2.0,0.0,0.0,0.0
52.0,blue-collar,married,secondary,0.0,826.0,1.0,0.0,cellular,15.0,may,468.0,2.0,0.0,0.0,0.0
33.0,services,divorced,secondary,0.0,991.0,1.0,0.0,cellular,27.0,may,148.0,1.0,0.0,0.0,0.0
53.0,admin,married,secondary,0.0,1796.0,0.0,0.0,telephone,16.0,mar,295.0,1.0,2.0,1.0,0.0
46.0,admin,married,secondary,0.0,22.0,0.0,0.0,cellular,26.0,aug,388.0,6.0,0.0,1.0,0.0
48.0,management,divorced,tertiary,0.0,1328.0,1.0,0.0,cellular,6.0,may,339.0,1.0,0.0,0.0,0.0
50.0,housemaid,married,secondary,0.0,7317.0,1.0,0.0,cellular,13.0,may,183.0,1.0,1.0,0.0,30.0
39.0,technician,single,secondary,0.0,4943.0,1.0,1.0,cellular,19.0,nov,117.0,2.0,0.0,0.0,0.0
38.0,technician,single,secondary,0.0,258.0,0.0,1.0,cellular,20.0,jun,587.0,2.0,0.0,0.0,0.0
42.0,management,single,tertiary,0.0,515.0,1.0,0.0,cellular,19.0,nov,501.0,2.0,0.0,0.0,0.0
32.0,management,single,tertiary,0.0,12607.0,0.0,0.0,cellular,14.0,aug,203.0,5.0,1.0,0.0,316.0
58.0,admin,married,secondary,0.0,2.0,1.0,1.0,telephone,25.0,jul,282.0,9.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,13.0,0.0,0.0,cellular,28.0,aug,110.0,5.0,0.0,0.0,0.0
19.0,student,single,primary,0.0,103.0,0.0,0.0,cellular,10.0,jul,104.0,2.0,0.0,1.0,0.0
41.0,management,married,tertiary,0.0,3872.0,0.0,0.0,cellular,15.0,oct,231.0,1.0,0.0,0.0,0.0
31.0,unemployed,married,secondary,0.0,296.0,1.0,0.0,cellular,20.0,may,378.0,3.0,0.0,0.0,0.0
